state,city,site_id,model_name,rmse,adj_r2
Gujarat,Ahmedabad,site_5455,svr,24.162057393738717,0.44897294799334564
Gujarat,Ahmedabad,site_5449,svr,11.583181592034142,0.8905624689488124
Manipur,Imphal,site_5591,svr,24.021749771195108,0.725317210642805
Manipur,Imphal,site_5592,svr,6.907955849241534,0.7951809217964789
Sikkim,Gangtok,site_5590,svr,9.147039978456501,0.8244823921108919
Himachal Pradesh,Baddi,site_5586,svr,30.408819533534718,0.7191194632018685
Maharashtra,Kalyan,site_5118,svr,25.063475316981002,0.6639732278778283
Maharashtra,Nashik,site_304,svr,20.821487077839592,0.4854546350099511
Maharashtra,Mumbai,site_5120,svr,18.545967730339992,0.6991068620454889
Maharashtra,Pune,site_292,svr,49.01920977913494,0.47943428580353475
Maharashtra,Navi Mumbai,site_5114,svr,23.403274185530826,0.7106968247840229
Maharashtra,Mumbai,site_5115,svr,19.021598028840746,0.7802380760162508
Maharashtra,Mumbai,site_5398,svr,29.55000504500685,0.6157216447545195
Maharashtra,Solapur,site_302,svr,20.964174050922495,0.48702324452292056
Maharashtra,Chandrapur,site_271,svr,60.4304583688919,0.20343204793068315
Maharashtra,Mumbai,site_5119,svr,17.155852956446473,0.7580332581109849
Maharashtra,Mumbai,site_5402,svr,45.84275873466065,0.39218480268268896
Maharashtra,Pune,site_5409,svr,32.46114128188266,0.46723254288420624
Maharashtra,Mumbai,site_5399,svr,19.584773389634677,0.8657837559700219
Maharashtra,Mumbai,site_5392,svr,37.004297029738034,0.42014145972564654
Maharashtra,Mumbai,site_5106,svr,16.988185748570444,0.8159547748773222
Maharashtra,Mumbai,site_5394,svr,34.870396894493524,0.7864409432150379
Maharashtra,Aurangabad,site_198,svr,32.16710348310026,0.21451439408476225
Maharashtra,Mumbai,site_5397,svr,16.047158407234058,0.7574580236485927
Maharashtra,Chandrapur,site_295,svr,19.096560404933626,0.5837318776956946
Maharashtra,Nagpur,site_303,svr,29.74933295960648,0.3749777119875025
Maharashtra,Mumbai,site_5412,svr,24.22429235860758,0.6572054278533724
Maharashtra,Mumbai,site_5113,svr,16.803989380044687,0.73497230442078
Maharashtra,Navi Mumbai,site_5401,svr,35.637486585353884,0.4993263083238626
Maharashtra,Mumbai,site_5107,svr,14.607434451974003,0.7813904918477768
Maharashtra,Mumbai,site_5104,svr,47.859581583472156,0.33043566824319326
Maharashtra,Navi Mumbai,site_5103,svr,32.221248819793765,0.5824163468566441
Maharashtra,Mumbai,site_5396,svr,9.92844626908937,0.9526242973293504
Maharashtra,Mumbai,site_5413,svr,19.264540189009875,0.6622150120714536
Maharashtra,Mumbai,site_5403,svr,7.395470667969312,0.9524209471303269
Maharashtra,Mumbai,site_5102,svr,26.244274637912792,0.42117567165751035
