state,city,site_id,model_name,rmse,adj_r2
Rajasthan,Jodhpur,site_5694,random_forest,16.996442155000988,0.8416835709838324
Rajasthan,Sirohi,site_5705,random_forest,8.69483412979799,0.7145097699612346
Rajasthan,Karauli,site_5723,random_forest,6.278658127337081,0.497437939225857
Rajasthan,Ajmer,site_1392,random_forest,29.32704345044476,0.4919645750387772
Rajasthan,Sri Ganganagar,site_5719,random_forest,28.0937384055945,0.7384539334104947
Rajasthan,Kota,site_5707,random_forest,13.287682094720072,0.9161113048464861
Rajasthan,Bikaner,site_5696,random_forest,15.720814080147141,0.7844420190289421
Rajasthan,Kota,site_5701,random_forest,12.36637161126713,0.8628457537512875
Rajasthan,Sikar,site_5722,random_forest,11.14307564287855,0.7809081496057227
Rajasthan,Kota,site_1394,random_forest,19.506375883933945,0.768019266395786
Rajasthan,Barmer,site_5714,random_forest,5.245633525040961,0.7409067987837541
Rajasthan,Bharatpur,site_5695,random_forest,17.176170506237014,0.8820775269783089
Rajasthan,Churu,site_5699,random_forest,9.882748759527287,0.8999601554263067
Rajasthan,Dholpur,site_5700,random_forest,24.236294302747954,0.7520908862492884
Rajasthan,Rajsamand,site_5718,random_forest,8.757007005022281,0.7140781410010486
Rajasthan,Jaipur,site_1393,random_forest,20.041696963381977,0.6790495940493817
Rajasthan,Jaipur,site_134,random_forest,24.789543184920813,0.7269075368102653
Rajasthan,Jaipur,site_1396,random_forest,37.332368819660566,0.4795523489844945
Rajasthan,Udaipur,site_1397,random_forest,20.173456803581583,0.6633902850600206
Uttar Pradesh,Agra,site_5463,random_forest,11.446061918563329,0.9644712971461525
Uttar Pradesh,Lucknow,site_297,random_forest,52.114339536792386,0.7488795435581515
Uttar Pradesh,Firozabad,site_5480,random_forest,23.240512917251458,0.918512432754985
Uttar Pradesh,Varanasi,site_5469,random_forest,7.745795231411776,0.9641779961841697
Uttar Pradesh,Ghaziabad,site_5081,random_forest,26.7502174993613,0.9298393531410757
Uttar Pradesh,Baghpat,site_1569,random_forest,37.47194459879955,0.8726736662040079
Uttar Pradesh,Meerut,site_5258,random_forest,19.550739089636327,0.9374599004145179
Uttar Pradesh,Agra,site_5465,random_forest,22.414619372713304,0.9230912627999148
Uttar Pradesh,Lucknow,site_5128,random_forest,33.36659278911308,0.7074082871756897
Uttar Pradesh,Agra,site_5501,random_forest,18.847946470752788,0.9507361671769533
Uttar Pradesh,Moradabad,site_5556,random_forest,16.996393497618254,0.8223653478184901
Uttar Pradesh,Moradabad,site_1398,random_forest,44.847105511722894,0.8309392259877919
Uttar Pradesh,Lucknow,site_272,random_forest,38.39132847068567,0.7084967753858447
Uttar Pradesh,Varanasi,site_273,random_forest,83.35728491808237,0.5393813345333607
Uttar Pradesh,Varanasi,site_5468,random_forest,10.39567515871913,0.9273233745411014
Uttar Pradesh,Noida,site_153,random_forest,52.475182135667346,0.8189533918645691
Uttar Pradesh,Prayagraj,site_5484,random_forest,12.945037178777849,0.953401792425631
Uttar Pradesh,Gorakhpur,site_5472,random_forest,8.619887490591493,0.9742758124840389
Uttar Pradesh,Prayagraj,site_5459,random_forest,8.715956148554397,0.9665579826355178
Uttar Pradesh,Lucknow,site_5462,random_forest,9.659572100472781,0.9572954165643531
Uttar Pradesh,Jhansi,site_5583,random_forest,11.352785732304607,0.8230440689443047
Uttar Pradesh,Greater Noida,site_5121,random_forest,27.238518209119466,0.927581011763338
Uttar Pradesh,Vrindavan,site_5483,random_forest,14.954372145265184,0.9645680925040312
Uttar Pradesh,Agra,site_307,random_forest,71.50480525607964,0.6028663205340925
Uttar Pradesh,Moradabad,site_5554,random_forest,8.859043778961443,0.9778821864033291
Uttar Pradesh,Kanpur,site_276,random_forest,42.04645132046809,0.8200084058243846
Uttar Pradesh,Muzaffarnagar,site_1550,random_forest,45.35778077206806,0.7954985294521932
Uttar Pradesh,Ghaziabad,site_144,random_forest,40.59989865801124,0.900430869900021
Uttar Pradesh,Moradabad,site_5555,random_forest,17.2260278700677,0.9092345883866375
Uttar Pradesh,Varanasi,site_5475,random_forest,11.142627761119831,0.948999337778545
Uttar Pradesh,Greater Noida,site_1541,random_forest,25.598550953423786,0.9314355434403879
Uttar Pradesh,Lucknow,site_277,random_forest,45.31355296318946,0.7467704983531143
Uttar Pradesh,Ghaziabad,site_5082,random_forest,25.086499451521206,0.9464090552968221
Uttar Pradesh,Noida,site_5123,random_forest,22.494553414381603,0.957306522747399
Uttar Pradesh,Noida,site_5122,random_forest,29.792572891170952,0.9221118909201249
Uttar Pradesh,Bulandshahr,site_1542,random_forest,34.0898199449897,0.8669806949339083
Uttar Pradesh,Meerut,site_5257,random_forest,26.196015837912167,0.9033823002458122
Uttar Pradesh,Moradabad,site_5537,random_forest,17.260941025102564,0.9081540058844126
Uttar Pradesh,Agra,site_5464,random_forest,9.028319864790186,0.9793091234193849
Uttar Pradesh,Hapur,site_5023,random_forest,20.759625992169806,0.9375146507904897
Uttar Pradesh,Meerut,site_5109,random_forest,26.11152145874018,0.9165114489819486
Uttar Pradesh,Agra,site_5482,random_forest,14.06930973465065,0.749883165734547
Uttar Pradesh,Ghaziabad,site_5083,random_forest,34.091143679717796,0.9282834713418852
West Bengal,Asansol,site_1418,random_forest,20.839957482750822,0.7881669923860044
Jammu and Kashmir,Srinagar,site_5424,random_forest,10.99899372580234,0.7318944660919846
Telangana,Hyderabad,site_5596,random_forest,4.702812465517277,0.8027963277590373
Telangana,Hyderabad,site_5600,random_forest,9.066170600223382,0.8225348517877771
Telangana,Hyderabad,site_5604,random_forest,6.990953741803669,0.8354134558641271
Telangana,Hyderabad,site_298,random_forest,8.62388790721303,0.8903562464476432
Telangana,Hyderabad,site_5599,random_forest,5.1867074156506385,0.7983509316588306
Telangana,Hyderabad,site_5597,random_forest,5.2961965835345675,0.8673880924873708
Telangana,Hyderabad,site_262,random_forest,23.542522824256395,0.5676288364766295
Telangana,Hyderabad,site_5595,random_forest,14.267372232283755,0.7507370814681127
Telangana,Hyderabad,site_275,random_forest,8.224642212284305,0.8971499329626972
Telangana,Hyderabad,site_199,random_forest,8.047180880563186,0.8964945203185021
Telangana,Hyderabad,site_5602,random_forest,10.220875325053346,0.7174627465383812
Telangana,Hyderabad,site_294,random_forest,45.91509513254707,0.4466893453524329
Telangana,Hyderabad,site_251,random_forest,6.413615287059019,0.9351303400554293
Telangana,Hyderabad,site_5598,random_forest,12.661150932642643,0.7174455058046167
Chhattisgarh,Tumidih,site_5692,random_forest,13.606634476378956,0.8282731372804176
Chhattisgarh,Kunjemura,site_5690,random_forest,17.123984551048437,0.3251932356685292
Chhattisgarh,Bhilai,site_5659,random_forest,10.933848970028567,0.8116824203171262
Chhattisgarh,Bhilai,site_5660,random_forest,5.688614172141928,0.9134544701854842
Chhattisgarh,Bilaspur,site_5503,random_forest,8.505427521246862,0.38241016490591395
Chhattisgarh,Milupara,site_5691,random_forest,4.107761742670992,0.8061734110047566
Chhattisgarh,Chhal,site_5689,random_forest,10.435491297483173,0.7454577298217193
Haryana,Faridabad,site_263,random_forest,58.5156933259554,0.6933646013774464
Haryana,Bhiwani,site_5047,random_forest,20.241612087373717,0.8525172611704472
Haryana,Faridabad,site_5342,random_forest,41.1166759209134,0.8127495759550178
Haryana,Kaithal,site_5072,random_forest,24.481415619763297,0.7815483729742215
Haryana,Faridabad,site_5340,random_forest,36.72448292748666,0.7947308213078016
Haryana,Jind,site_5056,random_forest,20.213287906711432,0.9225877054342781
Haryana,Dharuhera,site_5044,random_forest,29.049734110645367,0.7928636832447479
Haryana,Bahadurgarh,site_5045,random_forest,22.8416905046266,0.8896533655471351
Haryana,Yamuna Nagar,site_5046,random_forest,24.634439756636855,0.7874167725955754
Haryana,Ballabgarh,site_5060,random_forest,30.330742278674784,0.7710218853578052
Haryana,Palwal ,site_5050,random_forest,14.633587090472666,0.9072591919721559
Haryana,Ambala,site_5052,random_forest,22.752603246666958,0.7689076365411316
Haryana,Gurugram,site_5344,random_forest,21.87458671885427,0.8895714520120875
Haryana,Kurukshetra ,site_5043,random_forest,15.11450830602051,0.921681068598956
Haryana,Gurugram,site_5345,random_forest,36.74521352463797,0.8512089596337749
Haryana,Panchkula,site_161,random_forest,25.754983599177883,0.5807122010258395
Haryana,Charkhi Dadri,site_5339,random_forest,28.931227736561468,0.8106863217334601
Haryana,Panipat,site_5048,random_forest,26.37647600010277,0.7718164645947574
Haryana,Faridabad,site_5341,random_forest,27.359717278564247,0.8267357433229925
Haryana,Fatehabad,site_5054,random_forest,28.76468429490245,0.7927776905939633
Haryana,Mandikhera,site_5055,random_forest,18.02603527930199,0.8265774386903295
Haryana,Sonipat,site_5041,random_forest,19.654544085125895,0.8194641456898926
Haryana,Karnal,site_5049,random_forest,20.882215213233057,0.8144684562899346
Haryana,Manesar,site_5039,random_forest,31.98842662603676,0.7860128213778694
Haryana,Sirsa,site_5051,random_forest,57.09320238657428,0.4264975803796046
Haryana,Hisar,site_5057,random_forest,26.48001417786215,0.8599050004073697
Haryana,Narnaul,site_5053,random_forest,24.24095492480214,0.8093021043897161
Gujarat,Ankleshwar,site_5065,random_forest,17.132376938358846,0.8069797558336189
Gujarat,Gandhinagar,site_5457,random_forest,7.673230690800108,0.9762730245300076
Gujarat,Surat,site_5664,random_forest,18.07370213585,0.8557569820232963
Gujarat,Gandhinagar,site_5458,random_forest,11.087611189930984,0.9109326387096129
Gujarat,Ahmedabad,site_5456,random_forest,23.090606926772455,0.7661330422682162
Gujarat,Ahmedabad,site_5453,random_forest,25.72024933619051,0.8036359081849023
Gujarat,Vapi,site_5071,random_forest,18.560139539348448,0.8981957335924222
Gujarat,Ahmedabad,site_5454,random_forest,21.209279151679194,0.802189467796887
Gujarat,Ahmedabad,site_308,random_forest,33.76364637049877,0.5484521168256515
Gujarat,Vatva,site_5067,random_forest,21.916713239942013,0.6954509622394328
Gujarat,Gandhinagar,site_5066,random_forest,8.126515569355963,0.7801312947909824
Gujarat,Ahmedabad,site_5455,random_forest,14.526028594609867,0.8008414815795577
Gujarat,Ahmedabad,site_5449,random_forest,6.999850269660017,0.9600342417096366
Manipur,Imphal,site_5591,random_forest,12.734472931692588,0.9228058977669079
Manipur,Imphal,site_5592,random_forest,5.53946655511534,0.8682935056857014
Sikkim,Gangtok,site_5590,random_forest,5.029207965667595,0.9469410408360367
Himachal Pradesh,Baddi,site_5586,random_forest,14.093753260538033,0.9396640921071691
Maharashtra,Kalyan,site_5118,random_forest,15.662810317032868,0.8687707410608035
Maharashtra,Nashik,site_304,random_forest,19.7916009834303,0.5350973345422683
Maharashtra,Mumbai,site_5120,random_forest,12.89313355154343,0.854577955388023
Maharashtra,Pune,site_292,random_forest,18.90821640978227,0.9225459595881388
Maharashtra,Navi Mumbai,site_5114,random_forest,13.699123399699785,0.9008744718467977
Maharashtra,Mumbai,site_5115,random_forest,13.678601998159214,0.8863572131098807
Maharashtra,Mumbai,site_5398,random_forest,19.17301564182276,0.8382249071964283
Maharashtra,Solapur,site_302,random_forest,16.011014462836886,0.7007874036601738
Maharashtra,Chandrapur,site_271,random_forest,47.09829425165067,0.516138118148219
Maharashtra,Mumbai,site_5119,random_forest,11.83494159164571,0.884850174521045
Maharashtra,Mumbai,site_5402,random_forest,33.96758013075137,0.6662976368272061
Maharashtra,Pune,site_5409,random_forest,27.387093511711416,0.6207705914518125
Maharashtra,Mumbai,site_5399,random_forest,13.337143540599497,0.9377565537856494
Maharashtra,Mumbai,site_5392,random_forest,24.055888592664164,0.7549467036393523
Maharashtra,Mumbai,site_5106,random_forest,12.285957520678403,0.9037393984072739
Maharashtra,Mumbai,site_5394,random_forest,14.387545775118932,0.9636438698264194
Maharashtra,Aurangabad,site_198,random_forest,23.487887651332592,0.5812042744952097
Maharashtra,Mumbai,site_5397,random_forest,3.936918970451006,0.9854016562731308
Maharashtra,Chandrapur,site_295,random_forest,14.332255194822812,0.7655274983572481
Maharashtra,Nagpur,site_303,random_forest,28.35353884028428,0.4322520399739337
Maharashtra,Mumbai,site_5412,random_forest,20.61000341523185,0.7518650921202736
Maharashtra,Mumbai,site_5113,random_forest,9.04303208800532,0.9232471329265284
Maharashtra,Navi Mumbai,site_5401,random_forest,16.632808917162453,0.8909384076181941
Maharashtra,Mumbai,site_5107,random_forest,13.373865756265381,0.8167537592939345
Maharashtra,Mumbai,site_5104,random_forest,34.18967332312163,0.6583004413059279
Maharashtra,Navi Mumbai,site_5103,random_forest,22.471171839516906,0.7968998735889845
Maharashtra,Mumbai,site_5396,random_forest,5.792148157856812,0.9838760141207589
Maharashtra,Mumbai,site_5413,random_forest,10.183196421344267,0.9056175403817619
Maharashtra,Mumbai,site_5403,random_forest,3.473261379720591,0.9895055643391427
Maharashtra,Mumbai,site_5102,random_forest,13.190481196080128,0.8537826505267424
Maharashtra,Mumbai,site_5400,random_forest,19.355672642218813,0.7155141613825562
Maharashtra,Mumbai,site_5112,random_forest,8.04420770471237,0.9412210885502764
Tamil Nadu,Ooty,site_5624,random_forest,6.955035573418054,0.8543783747560284
Tamil Nadu,Hosur,site_5612,random_forest,0.243400376727224,0.9999049022971578
Tamil Nadu,Tirupur,site_5607,random_forest,20.240510208965166,0.7083251634522276
Tamil Nadu,Chennai,site_5092,random_forest,18.464380860349863,0.6503097101093148
Tamil Nadu,Chennai,site_5361,random_forest,9.837563270041265,0.8833763361871192
Tamil Nadu,Chennai,site_293,random_forest,42.30974677430872,0.5710846831234239
Tamil Nadu,Chennai,site_306,random_forest,40.66841503912469,0.9537704340735698
Tamil Nadu,Chennai,site_5363,random_forest,11.102138429734833,0.8490635324935645
Tamil Nadu,Chennai,site_5618,random_forest,11.444357199775693,0.882508953411136
Tamil Nadu,Chennai,site_5364,random_forest,9.111266469815119,0.8742523559992471
Tamil Nadu,Gummidipoondi,site_5362,random_forest,23.259143668628422,0.7840978148032379
Tamil Nadu,Chennai,site_5365,random_forest,27.618241685616027,0.8545859163218902
Tamil Nadu,Salem,site_5622,random_forest,11.99219672113889,0.8103471297654009
Tamil Nadu,Coimbatore,site_5094,random_forest,7.969523373545509,0.8279424162856264
Tamil Nadu,Chennai,site_288,random_forest,27.64732186006581,0.3621311827413243
Tamil Nadu,Ramanathapuram,site_5625,random_forest,10.184840758304226,0.7440915168860469
Madhya Pradesh,Gwalior,site_5661,random_forest,35.93778860171208,0.805064040567365
Madhya Pradesh,Dewas,site_1404,random_forest,18.41424543189882,0.66271441542174
Madhya Pradesh,Pithampur,site_1402,random_forest,16.44242365279809,0.735071958756533
Madhya Pradesh,Gwalior,site_5667,random_forest,17.38415981919617,0.9300014677353267
Madhya Pradesh,Bhopal,site_5650,random_forest,24.908986172973012,0.8682432272203926
Madhya Pradesh,Katni,site_5250,random_forest,16.9391379922523,0.8991294474269195
Madhya Pradesh,Gwalior,site_5273,random_forest,14.735724328010782,0.9452303446110166
Madhya Pradesh,Indore,site_5248,random_forest,13.241457278997402,0.8603304003917351
Madhya Pradesh,Bhopal,site_5247,random_forest,13.733161287717166,0.8813029277294869
Madhya Pradesh,Mandideep,site_1403,random_forest,27.97635057811036,0.5717901121378479
Madhya Pradesh,Jabalpur,site_5249,random_forest,14.543802060668211,0.9092306799674484
Madhya Pradesh,Bhopal,site_5708,random_forest,11.019943972275366,0.8561883656136916
Kerala,Eloor,site_5105,random_forest,9.984890655898278,0.5360848380521782
Kerala,Kozhikode,site_5271,random_forest,5.7379420939173205,0.9413212801201474
Kerala,Ernakulam,site_5272,random_forest,12.894949976895855,0.7451851710890565
Kerala,Thiruvananthapuram,site_5331,random_forest,7.340536596698896,0.7774340809815249
Kerala,Kollam,site_5334,random_forest,7.744058474174185,0.8079978811239708
Kerala,Thrissur,site_5390,random_forest,6.5167722061305104,0.8672564374514351
Kerala,Thiruvananthapuram,site_252,random_forest,18.11060425928859,0.6514723534653125
Kerala,Kannur,site_5276,random_forest,6.700370595038965,0.8462372638195952
Andhra Pradesh,Rajamahendravaram,site_1399,random_forest,9.108194439448384,0.9215528552494576
Andhra Pradesh,Anantapur,site_5632,random_forest,18.26614509436088,0.036405516395032866
Andhra Pradesh,Chittoor,site_5665,random_forest,31.129325533008362,0.9405511697272917
Andhra Pradesh,Tirupati,site_5666,random_forest,11.559179299656659,0.8076016126631033
Andhra Pradesh,Visakhapatnam,site_260,random_forest,12.780426541179935,0.8521058777421411
Andhra Pradesh,Tirupati,site_258,random_forest,6.089908063649301,0.9183187690988454
Andhra Pradesh,Vijayawada,site_5685,random_forest,25.868360801293573,0.8412346306564737
Andhra Pradesh,Amaravati,site_1406,random_forest,6.89205359435292,0.9417292653298411
Andhra Pradesh,Kadapa,site_5693,random_forest,40.74265518606253,0.575210439797497
Assam,Guwahati,site_5683,random_forest,12.872221442147282,0.9069069655085831
Assam,Guwahati,site_5073,random_forest,18.790494369280818,0.9320866839902011
Assam,Nagaon,site_5706,random_forest,20.395252944939024,0.8307735672341992
Assam,Silchar,site_5684,random_forest,6.584014871433324,0.6413213738415744
Assam,Guwahati,site_5651,random_forest,20.474629999869318,0.889389429683576
Assam,Guwahati,site_5417,random_forest,14.315730660203796,0.9307500675944307
Assam,Byrnihat,site_5669,random_forest,53.62166157658714,0.8403290236683547
Assam,Sivasagar,site_5658,random_forest,4.271778167621169,0.9181318164997306
Assam,Nalbari,site_5668,random_forest,36.434146646497,0.8446286329389869
Uttarakhand,Dehradun,site_5594,random_forest,12.86456602557047,0.8651570294685149
Uttarakhand,Kashipur,site_5704,random_forest,8.637120335456823,0.7987516803210368
Uttarakhand,Rishikesh,site_5703,random_forest,2.3864809474808717,0.9501323410687896
Chandigarh,Chandigarh,site_5127,random_forest,9.95731848039121,0.887781489588238
Chandigarh,Chandigarh,site_5491,random_forest,15.009592363555086,0.8707502621213505
Chandigarh,Chandigarh,site_5582,random_forest,12.179795823521555,0.9538740133744272
Tripura,Agartala,site_5377,random_forest,20.040502827719106,0.8152043436473817
Tripura,Agartala,site_5587,random_forest,16.01106376703693,0.9360209469669765
Delhi,Delhi,site_1428,random_forest,23.638181269782176,0.9411095364014829
Delhi,Delhi,site_1434,random_forest,30.693056496320892,0.9252441590129434
Delhi,Delhi,site_1562,random_forest,16.74144823105477,0.957948602904449
Delhi,Delhi,site_1427,random_forest,20.025805698810853,0.9291022967378338
Delhi,Delhi,site_122,random_forest,37.14075502754964,0.8466607697499952
Delhi,Delhi,site_1426,random_forest,26.413732222547623,0.9327073631457992
Delhi,Delhi,site_1432,random_forest,27.750191008552402,0.9241494211324062
Delhi,Delhi,site_1421,random_forest,20.47605696649608,0.9437998689640525
Delhi,Delhi,site_1560,random_forest,35.33197542637474,0.898564291578255
Delhi,Delhi,site_113,random_forest,40.08821975672527,0.7328330995473562
Delhi,Delhi,site_1430,random_forest,30.632464752373526,0.929277969949385
Delhi,Delhi,site_1429,random_forest,28.323650496209886,0.9483419157555556
Delhi,Delhi,site_115,random_forest,39.78053765247006,0.7125546317028015
Delhi,Delhi,site_124,random_forest,69.62580168000996,0.7050899533163972
Delhi,Delhi,site_114,random_forest,57.89401953156793,0.9179308339425011
Delhi,Delhi,site_1561,random_forest,36.35217326674444,0.9087544896178232
Delhi,Delhi,site_5024,random_forest,23.265546617307468,0.9434056139736424
Delhi,Delhi,site_125,random_forest,47.74471683967371,0.832054419779098
Delhi,Delhi,site_301,random_forest,45.45714288071128,0.8648022282730666
Delhi,Delhi,site_1425,random_forest,21.413445532252243,0.9391135199216155
Delhi,Delhi,site_1435,random_forest,35.146618345676075,0.8989549942429971
Delhi,Delhi,site_5393,random_forest,37.415629168858175,0.7147275026497223
Delhi,Delhi,site_1563,random_forest,23.079934149018143,0.9354201853929145
Delhi,Delhi,site_1422,random_forest,32.462531295361345,0.8855451622104644
Delhi,Delhi,site_1420,random_forest,25.75795285906904,0.9421134537348377
Delhi,Delhi,site_1431,random_forest,27.221277320375805,0.930812293284761
Delhi,Delhi,site_1424,random_forest,22.28299660683956,0.9424269267624028
Delhi,Delhi,site_1423,random_forest,32.26119572973435,0.9286801378557505
